Sentence_ID;Word;Label
1970;Room 570;LOCATION
1971;Proceed;ACTION
1971;to;O
1971;Room 257;LOCATION
1971;with;O
1971;Paracetamol.;O
1972;Navigate;ACTION
1972;to;O
1972;doctors room;LOCATION
1972;with;O
1972;Tylenol.;O
1973;Navigate;ACTION
1973;to;O
1973;Room 547;LOCATION
1973;with;O
1973;Paracetamol.;O
1974;Take;ACTION
1974;Penicillin;MEDICINE
1974;to;O
1974;nurse_station.;O
1975;Transport;ACTION
1975;team;O
1975;Ibuprofen;MEDICINE
1975;to;O
1975;emergency_room.;O
1976;Transport;ACTION
1976;Aspirin;MEDICINE
1976;to;O
1976;doctors_room.;O
1977;Take;ACTION
1977;Ibuprofen;MEDICINE
1977;to;O
1977;doctors_room.;O
1978;Send;ACTION
1978;Cough;O
1978;Syrup;O
1978;to;O
1978;nurse_station.;O
1979;Go;ACTION
1979;to;O
1979;doctors room;LOCATION
1979;with;O
1979;Tylenol.;O
1980;Move;ACTION
1980;to;O
1980;emergency room;LOCATION
1980;with;O
1980;Ibuprofen.;O
1981;attention;O
1981;Navigate;ACTION
1981;to;O
1981;Room 410;LOCATION
1981;with;O
1981;Antibiotics.;O
1982;Bring;ACTION
1982;Paracetamol;MEDICINE
1982;to;O
1982;reception.;O
1983;Navigate;ACTION
1983;to;O
1983;Room 574;LOCATION
1983;with;O
1983;Antibiotics.;O
1984;Take;ACTION
1984;Ibuprofen;MEDICINE
1984;to;O
1984;nurse_station.;O
1985;Head towards;ACTION
1985;quickly;O
1985;to;O
1985;Room 417;LOCATION
1985;with;O
1985;Penicillin.;O
1986;Proceed;ACTION
1986;to;O
1986;emergency room;LOCATION
1986;with;O
1986;Penicillin.;O
1987;Go;ACTION
1987;to;O
1987;Room 486;LOCATION
1987;with;O
1987;Antibiotics.;O
1988;Proceed;ACTION
1988;to;O
1988;Reception;LOCATION
1988;with;O
1988;Ibuprofen.;O
1989;Deliver;ACTION
1989;Antibiotics;MEDICINE
1989;to;O
1989;Room 125.;LOCATION
1990;Transport;ACTION
1990;Ibuprofen;MEDICINE
1990;to;O
1990;Room 331.;LOCATION
1991;Move;ACTION
1991;to;O
1991;doctors room;LOCATION
1991;with;O
1991;Paracetamol.;O
1992;Room 464;LOCATION
1992;to;O
1992;Navigate;ACTION
1992;with;O
1992;Antibiotics.;O
1993;Bring;ACTION
1993;Aspirin;MEDICINE
1993;to;O
1993;Room 332.;LOCATION
1994;Move;ACTION
1994;team;O
1994;to;O
1994;Room 283;LOCATION
1994;with;O
1994;Aspirin.;O
1995;head;O
1995;Proceed;ACTION
1995;to;O
1995;Room 547;LOCATION
1995;towards;O
1995;with;O
1995;Cough;O
1995;Syrup.;O
1996;Proceed;ACTION
1996;to;O
1996;Room 526;LOCATION
1996;with;O
1996;Penicillin.;O
1997;Proceed;ACTION
1997;to;O
1997;ICU;LOCATION
1997;with;O
1997;Paracetamol.;O
1998;Toke;O
1998;Cough;O
1998;Syrup;O
1998;to;O
1998;Room 484.;LOCATION
1999;472.;O
1999;Room to;LOCATION
1999;Antibiotics;MEDICINE
1999;Deliver;ACTION
2000;Transport;ACTION
2000;Paracetamol;MEDICINE
2000;to;O
2000;nurse_station.;O
